property_id,city,property_type,area_sqft,bedrooms,bathrooms,property_age,distance_to_metro_km,crime_index,school_rating,parking_spaces,furnished,listing_date,price,sold,market_segment
26383,Mumbai,Plot,1898,6,2,20,2.33,20.61,4.4,0,Yes,2025-02-26,2235357,0,Budget
26384,Hyderabad,Villa,912,3,1,1,1.31,96.32,2.6,0,No,2024-09-18,1095925,1,Budget
26385,Ahmedabad,Plot,4157,4,3,31,11.58,20.88,1.6,1,Yes,2025-07-20,1354184,1,Budget
26386,Chennai,Independent House,2415,6,4,19,3.33,42.76,5.5,0,Yes,2022-12-14,2599485,0,Budget
26387,Bengaluru,Independent House,1966,3,2,15,12.03,11.31,1.5,3,Yes,2022-02-01,2160742,0,Budget
26388,Delhi,Villa,1021,3,3,14,1.38,38.91,4.7,0,Yes,2025-07-29,500000,1,Budget
26389,Hyderabad,Apartment,3859,2,2,10,16.64,9.06,7.1,3,No,2025-10-19,1849685,1,Budget
26390,Mumbai,Independent House,1476,6,1,28,16.86,92.36,4.5,3,Yes,2024-07-18,1529909,1,Budget
26391,Mumbai,Plot,2038,7,3,33,8.13,30.32,2.1,0,Yes,2024-11-09,2781942,0,Budget
26392,Ahmedabad,Apartment,4680,3,2,9,15.66,13.35,8.2,2,No,2025-09-18,2136871,0,Budget
26393,Bengaluru,Independent House,4696,4,4,29,11.38,47.58,1.2,1,Yes,2022-12-22,985335,1,Budget
26394,Chennai,Apartment,2695,2,4,25,8.31,80.5,2.6,0,Yes,2022-09-09,647016,1,Budget
26395,Pune,Plot,1857,7,5,1,15.82,69.75,3.3,3,No,2025-04-18,2640254,0,Budget
26396,Mumbai,Villa,1312,3,5,3,14.1,5.16,5.5,0,No,2024-10-17,1155597,1,Budget
26397,Nashik,Villa,4117,3,2,11,1.54,33.55,8.1,3,Yes,2024-10-23,2368008,0,Budget
26398,Nashik,Plot,2900,2,4,32,5.88,19.35,4.9,2,No,2025-05-16,2414399,0,Budget
26399,Delhi,Villa,1929,7,3,15,14.53,1.22,8.6,1,Yes,2023-02-22,2903673,0,Budget
26400,Mumbai,Plot,2828,3,3,1,18.07,48.87,5.6,1,Yes,2022-10-15,1869783,1,Budget
26401,Chennai,Villa,2283,5,1,24,19.06,47.69,4.6,0,Yes,2022-03-28,1324146,1,Budget
26402,Delhi,Independent House,3404,4,5,39,9.44,50.91,6.7,3,No,2023-08-14,1797029,1,Budget
26403,Mumbai,Villa,1280,2,4,38,18.79,52.72,4.1,0,Yes,2022-05-24,500000,1,Budget
26404,Bengaluru,Apartment,716,6,1,24,13.0,9.63,3.0,3,Yes,2022-05-06,1635354,1,Budget
26405,Hyderabad,Villa,3389,3,2,4,2.9,93.41,2.4,2,Yes,2024-07-10,1470086,1,Budget
26406,Chennai,Villa,1071,5,5,4,18.86,5.69,6.8,1,Yes,2025-08-27,2665174,0,Budget
26407,Mumbai,Villa,4323,6,4,10,7.62,42.0,4.9,2,No,2025-07-19,2850876,0,Budget
26408,Chennai,Villa,3781,3,4,7,19.98,94.67,6.3,3,Yes,2023-04-28,1527310,1,Budget
26409,Pune,Independent House,1152,3,2,13,14.83,19.3,1.8,2,Yes,2022-07-14,1006709,1,Budget
26410,Chennai,Plot,2031,7,4,31,4.26,20.66,9.4,1,No,2022-05-22,2295150,0,Budget
26411,Chennai,Independent House,3007,5,1,26,11.82,91.33,7.8,1,No,2024-10-30,2174189,0,Budget
26412,Nashik,Independent House,959,1,5,21,9.63,83.55,6.2,1,Yes,2022-07-17,1408291,1,Budget
26413,Bengaluru,Apartment,1663,5,1,24,9.83,96.22,8.0,3,No,2024-08-14,1481248,1,Budget
26414,Hyderabad,Plot,2669,6,3,37,19.87,24.58,4.3,3,Yes,2023-10-29,1518111,1,Budget
26415,Hyderabad,Plot,2090,2,4,19,16.59,92.38,6.3,1,No,2025-12-23,1624704,1,Budget
26416,Nashik,Apartment,4045,2,4,12,11.09,70.25,8.2,1,No,2022-03-27,2061043,0,Budget
26417,Chennai,Plot,2828,1,4,1,13.48,38.22,5.9,3,No,2023-07-29,1529708,1,Budget
26418,Hyderabad,Villa,757,2,2,35,4.36,98.67,5.7,2,No,2022-08-15,500000,1,Budget
26419,Delhi,Plot,1757,1,3,24,11.7,78.66,3.6,2,No,2025-07-14,500000,1,Budget
26420,Bengaluru,Apartment,1232,5,3,34,4.03,86.97,5.5,1,Yes,2024-12-23,1698975,1,Budget
26421,Pune,Apartment,400,3,1,19,8.34,78.71,5.5,0,Yes,2024-05-15,544119,1,Budget
26422,Nashik,Apartment,2999,7,4,19,0.53,12.19,5.8,2,No,2023-03-10,3783908,0,Budget
26423,Mumbai,Apartment,983,7,2,22,12.73,35.23,7.5,2,Yes,2022-03-26,1419676,1,Budget
26424,Mumbai,Independent House,544,3,1,5,15.76,13.39,6.3,2,No,2024-06-13,1493044,1,Budget
26425,Mumbai,Plot,3472,1,4,4,3.35,65.14,9.9,2,Yes,2025-05-07,1912219,0,Budget
26426,Ahmedabad,Independent House,3164,7,3,35,1.7,84.22,7.0,3,Yes,2025-10-27,3453383,0,Budget
26427,Bengaluru,Apartment,1325,3,4,25,15.33,66.02,6.8,2,No,2022-07-05,795994,1,Budget
26428,Pune,Apartment,3974,1,4,27,0.4,17.5,5.3,2,Yes,2024-06-22,1965398,0,Budget
26429,Hyderabad,Independent House,4274,2,3,17,12.29,72.83,2.4,1,Yes,2023-09-18,1611250,1,Budget
26430,Pune,Villa,3271,2,4,25,13.85,93.52,5.3,1,No,2023-05-18,672717,1,Budget
26431,Pune,Plot,2829,4,3,17,1.1,46.56,3.9,3,Yes,2022-07-16,2831092,0,Budget
26432,Nashik,Independent House,3703,4,1,31,6.77,60.43,6.2,2,No,2022-04-06,992617,1,Budget
26433,Bengaluru,Plot,1980,2,5,30,10.05,60.29,7.8,0,Yes,2025-04-05,2425060,0,Budget
26434,Mumbai,Apartment,688,6,3,31,4.48,10.51,6.7,3,Yes,2022-10-19,2718836,0,Budget
26435,Nashik,Apartment,1319,2,1,21,19.36,60.6,2.1,1,No,2023-03-19,500000,1,Budget
26436,Hyderabad,Apartment,1352,2,2,32,3.22,58.31,9.7,2,No,2022-11-08,1890476,0,Budget
26437,Pune,Plot,1262,4,1,4,7.03,6.68,4.8,2,No,2025-08-30,1563610,1,Budget
26438,Chennai,Plot,4204,5,3,7,12.74,63.26,2.6,3,Yes,2022-11-21,1950055,0,Budget
26439,Mumbai,Independent House,4467,3,4,13,1.4,77.29,3.2,3,No,2022-09-25,1044123,1,Budget
26440,Ahmedabad,Apartment,1222,3,3,24,5.54,77.08,5.9,2,No,2025-07-31,810613,1,Budget
26441,Bengaluru,Independent House,1261,6,1,16,10.93,9.01,6.4,3,No,2023-06-18,3050453,0,Budget
26442,Delhi,Villa,2597,7,1,10,14.05,8.2,8.6,0,No,2022-01-10,2838811,0,Budget
26443,Ahmedabad,Apartment,1016,4,2,10,7.25,20.51,6.6,1,Yes,2025-06-18,1429665,1,Budget
26444,Pune,Apartment,2843,6,5,32,1.77,75.91,4.4,3,No,2025-04-07,3282490,0,Budget
26445,Pune,Villa,4712,3,1,15,3.92,78.19,9.3,1,No,2024-07-01,2035809,0,Budget
26446,Pune,Independent House,4375,1,1,2,4.3,68.7,7.9,0,Yes,2023-08-24,1283481,1,Budget
26447,Pune,Plot,880,4,3,21,0.69,26.86,3.1,1,No,2023-01-07,1417073,1,Budget
26448,Mumbai,Apartment,567,2,2,29,18.0,42.93,6.6,2,Yes,2025-05-02,500000,1,Budget
26449,Bengaluru,Plot,3023,5,2,0,15.19,71.14,6.2,3,Yes,2023-02-09,2328993,0,Budget
26450,Ahmedabad,Apartment,2126,7,4,7,17.5,68.62,9.9,1,No,2024-02-27,3322115,0,Budget
26451,Nashik,Apartment,2684,1,1,0,8.04,3.42,6.8,0,Yes,2022-06-09,679699,1,Budget
26452,Mumbai,Plot,1433,1,1,8,14.01,54.05,6.5,3,Yes,2024-11-10,781349,1,Budget
26453,Bengaluru,Apartment,3592,4,5,16,10.97,5.21,7.3,0,Yes,2023-05-16,1311420,1,Budget
26454,Ahmedabad,Villa,3414,2,3,28,16.84,66.93,6.4,3,Yes,2022-07-24,1946500,0,Budget
26455,Nashik,Independent House,3644,2,1,4,8.94,69.94,6.8,1,No,2025-12-14,520321,1,Budget
26456,Pune,Villa,3300,1,5,21,12.33,5.71,9.9,0,No,2023-10-28,1749020,1,Budget
26457,Bengaluru,Independent House,2008,7,2,33,2.57,68.24,1.7,1,Yes,2023-04-09,2626036,0,Budget
26458,Pune,Villa,4195,7,3,23,19.63,33.72,2.3,0,Yes,2023-06-08,3071970,0,Budget
26459,Chennai,Villa,412,7,1,27,18.56,47.23,8.4,2,Yes,2022-07-13,2860512,0,Budget
26460,Bengaluru,Independent House,4098,2,1,29,11.12,5.78,8.3,1,Yes,2024-09-04,1232481,1,Budget
26461,Hyderabad,Apartment,3117,6,3,38,0.2,22.32,7.7,3,Yes,2024-02-01,2877724,0,Budget
26462,Delhi,Plot,4097,6,5,30,19.71,75.88,1.9,0,No,2025-05-17,1787512,1,Budget
26463,Pune,Plot,965,2,2,39,7.56,73.13,7.6,0,No,2022-01-12,740715,1,Budget
26464,Pune,Plot,3272,2,5,14,8.41,46.89,2.6,0,Yes,2022-04-24,632557,1,Budget
26465,Pune,Apartment,3994,3,4,38,6.43,52.12,4.1,0,Yes,2024-01-12,1844196,1,Budget
26466,Hyderabad,Villa,4977,5,1,24,19.08,6.41,10.0,0,Yes,2023-04-01,2125807,0,Budget
26467,Mumbai,Villa,2025,6,4,13,3.37,90.88,1.6,2,No,2022-11-22,2067181,0,Budget
26468,Nashik,Villa,2534,4,3,20,1.43,46.89,5.0,2,Yes,2024-04-06,2046469,0,Budget
26469,Pune,Apartment,3897,4,1,23,4.22,87.4,5.1,1,Yes,2023-05-10,2092212,0,Budget
26470,Pune,Independent House,1479,3,1,21,7.61,81.84,3.2,0,Yes,2022-04-22,1080174,1,Budget
26471,Ahmedabad,Apartment,3248,3,3,19,16.65,99.02,5.7,0,No,2025-10-04,500000,1,Budget
26472,Ahmedabad,Plot,3176,4,4,10,17.85,15.91,6.9,0,Yes,2025-06-15,2758334,0,Budget
26473,Mumbai,Villa,1009,7,5,39,1.61,49.78,8.9,0,Yes,2022-10-15,3204966,0,Budget
26474,Mumbai,Apartment,4342,4,4,31,17.72,8.66,8.7,3,No,2023-03-12,2543479,0,Budget
26475,Delhi,Apartment,1748,2,2,14,18.41,15.55,8.7,2,No,2025-03-18,1795811,1,Budget
26476,Bengaluru,Apartment,3324,3,4,6,3.96,68.09,7.0,2,No,2023-03-22,2772039,0,Budget
26477,Pune,Independent House,2763,7,5,20,9.51,30.87,4.1,0,Yes,2024-12-20,2739540,0,Budget
26478,Bengaluru,Villa,2410,3,2,4,14.45,55.18,2.3,3,No,2023-10-30,3096006,0,Budget
26479,Chennai,Apartment,3380,6,3,10,9.24,62.54,4.5,0,No,2022-06-13,2140863,0,Budget
26480,Mumbai,Apartment,1924,5,1,28,9.47,56.63,3.2,0,Yes,2023-07-06,1285363,1,Budget
26481,Mumbai,Plot,2107,1,2,9,18.39,80.89,9.3,2,Yes,2024-10-01,1778867,1,Budget
26482,Delhi,Villa,2865,5,2,36,6.74,48.77,8.3,3,No,2024-11-10,2151441,0,Budget
26483,Nashik,Apartment,748,7,2,32,16.13,76.39,5.7,3,Yes,2024-06-13,1657403,1,Budget
26484,Hyderabad,Apartment,950,6,1,27,7.9,25.97,2.7,1,No,2023-08-29,2308622,0,Budget
26485,Hyderabad,Apartment,3618,2,5,35,3.98,86.07,2.0,2,No,2022-09-12,1763339,1,Budget
26486,Hyderabad,Apartment,2082,7,2,15,8.93,99.08,7.0,3,No,2023-10-23,2224508,0,Budget
26487,Mumbai,Villa,428,2,3,28,14.97,48.65,8.7,0,No,2024-11-25,1984254,0,Budget
26488,Pune,Apartment,4177,2,5,37,16.72,61.94,9.7,0,No,2023-07-13,1560328,1,Budget
26489,Ahmedabad,Independent House,4988,5,3,6,8.87,38.34,6.1,2,Yes,2022-11-14,2179384,0,Budget
26490,Delhi,Apartment,3327,7,1,11,0.46,6.87,7.3,0,Yes,2022-11-26,3095118,0,Budget
26491,Nashik,Independent House,1154,7,3,24,10.79,12.09,4.8,3,No,2024-11-12,3001744,0,Budget
26492,Chennai,Villa,1649,1,4,33,16.69,75.88,7.3,1,No,2024-01-30,1440638,1,Budget
26493,Hyderabad,Apartment,3803,1,4,3,18.29,69.54,3.6,3,Yes,2025-08-17,500000,1,Budget
26494,Delhi,Plot,4424,2,1,24,10.65,75.02,6.4,2,No,2024-02-17,1239733,1,Budget
26495,Ahmedabad,Independent House,2200,2,5,6,5.66,50.71,2.7,2,No,2025-07-06,1861161,1,Budget
26496,Ahmedabad,Independent House,676,1,1,30,9.39,85.67,9.6,2,No,2023-03-06,500000,1,Budget
26497,Mumbai,Apartment,1762,1,5,23,16.94,74.3,3.0,0,Yes,2024-05-17,500000,1,Budget
26498,Hyderabad,Plot,2784,3,4,15,10.39,88.03,6.4,3,Yes,2023-08-31,1756752,1,Budget
26499,Nashik,Plot,839,7,4,13,18.67,74.64,6.2,0,No,2023-04-27,2516040,0,Budget
26500,Chennai,Apartment,1812,4,4,38,6.35,58.01,8.7,3,No,2022-03-28,2299389,0,Budget
26501,Bengaluru,Villa,3812,5,2,30,13.52,49.32,7.7,1,Yes,2023-05-15,2378809,0,Budget
26502,Ahmedabad,Villa,3237,5,4,13,3.91,94.63,2.0,3,No,2022-11-11,1702174,1,Budget
26503,Ahmedabad,Apartment,3146,6,3,17,16.12,37.17,5.1,1,No,2023-06-02,3377090,0,Budget
26504,Chennai,Villa,1327,4,1,1,1.05,17.04,8.0,2,Yes,2025-04-21,2156165,0,Budget
26505,Ahmedabad,Plot,700,4,5,35,8.29,44.79,3.1,0,Yes,2025-05-14,674680,1,Budget
26506,Nashik,Villa,1762,3,4,25,7.77,51.64,3.1,2,Yes,2022-04-03,1422817,1,Budget
26507,Chennai,Villa,1131,1,1,38,16.23,80.15,8.3,2,Yes,2024-07-13,500000,1,Budget
26508,Pune,Villa,2918,1,2,21,5.38,80.83,7.6,3,No,2024-02-28,1423517,1,Budget
26509,Hyderabad,Apartment,1456,3,4,1,19.79,7.78,2.2,0,No,2025-01-13,1857503,1,Budget
26510,Hyderabad,Apartment,4961,1,1,39,16.4,37.78,4.7,0,Yes,2023-07-13,500000,1,Budget
26511,Bengaluru,Independent House,2738,3,5,7,18.54,27.35,1.4,1,Yes,2023-05-06,1297039,1,Budget
26512,Chennai,Villa,4797,2,4,14,13.63,92.61,9.5,2,Yes,2022-02-12,2589211,0,Budget
26513,Bengaluru,Apartment,4980,3,3,20,8.98,93.74,9.4,0,No,2025-04-21,1242548,1,Budget
26514,Chennai,Plot,1075,2,4,10,9.63,49.72,9.1,3,No,2023-03-12,2205443,0,Budget
26515,Hyderabad,Independent House,763,2,1,25,2.46,76.72,7.1,0,No,2025-02-02,1077011,1,Budget
26516,Pune,Plot,2810,2,2,22,1.85,47.04,8.4,0,Yes,2024-08-08,1250406,1,Budget
26517,Ahmedabad,Villa,1046,6,4,15,19.8,4.83,4.3,3,No,2023-01-17,1503323,1,Budget
26518,Chennai,Plot,2790,4,3,17,16.74,54.32,8.7,1,Yes,2025-03-18,2204385,0,Budget
26519,Bengaluru,Independent House,4116,7,2,12,11.26,51.16,8.5,1,No,2023-08-20,2708492,0,Budget
26520,Mumbai,Villa,2419,7,3,6,2.69,43.17,8.4,3,No,2023-12-25,3637871,0,Budget
26521,Ahmedabad,Apartment,3375,4,2,25,9.51,35.15,6.6,0,Yes,2025-08-30,1854323,1,Budget
26522,Hyderabad,Plot,1504,6,4,5,3.0,29.97,3.2,3,Yes,2025-08-14,3327221,0,Budget
26523,Nashik,Plot,4835,1,1,0,13.5,64.24,9.1,2,Yes,2025-01-24,555845,1,Budget
26524,Nashik,Independent House,1352,2,2,37,7.5,60.41,1.9,3,Yes,2022-02-16,546511,1,Budget
26525,Ahmedabad,Apartment,2143,4,2,19,6.49,55.26,6.2,2,Yes,2024-07-29,1498343,1,Budget
26526,Pune,Villa,3340,2,5,21,13.96,3.22,1.5,0,No,2024-10-11,1951245,0,Budget
26527,Mumbai,Villa,3182,6,4,19,14.98,16.92,6.9,0,No,2023-05-05,2858620,0,Budget
26528,Bengaluru,Villa,2569,4,4,21,8.42,67.41,5.5,3,Yes,2024-02-11,1005387,1,Budget
26529,Chennai,Independent House,4829,4,3,38,11.69,50.64,1.4,3,Yes,2025-12-20,1547378,1,Budget
26530,Hyderabad,Plot,1406,5,1,37,16.92,89.11,4.3,1,No,2025-09-16,586417,1,Budget
26531,Nashik,Plot,2521,5,1,15,2.48,46.07,7.9,2,Yes,2022-03-12,2087603,0,Budget
26532,Nashik,Plot,1136,2,4,26,15.73,95.02,6.7,3,Yes,2022-09-10,1327622,1,Budget
26533,Nashik,Plot,1720,4,5,12,3.99,54.58,5.5,1,No,2022-02-07,1732863,1,Budget
26534,Nashik,Independent House,4581,7,1,30,1.81,39.72,1.3,3,No,2022-02-09,1761514,1,Budget
26535,Delhi,Independent House,2127,5,3,5,11.42,72.8,6.5,1,No,2023-08-20,1902390,0,Budget
26536,Pune,Apartment,2947,1,4,27,13.6,57.82,6.5,2,Yes,2022-03-12,500000,1,Budget
26537,Bengaluru,Independent House,2360,2,5,24,3.86,49.25,8.0,1,Yes,2023-08-29,1931452,0,Budget
26538,Hyderabad,Plot,2570,7,1,3,16.63,30.63,6.0,3,No,2023-08-23,2504697,0,Budget
26539,Hyderabad,Villa,4411,4,5,8,6.18,67.29,5.2,3,No,2022-11-09,2682143,0,Budget
26540,Hyderabad,Apartment,4013,7,2,32,13.33,37.75,9.6,1,Yes,2024-11-28,2519101,0,Budget
26541,Bengaluru,Villa,4405,4,5,1,19.56,48.78,2.6,3,Yes,2025-01-11,3029444,0,Budget
26542,Pune,Villa,4662,7,2,4,7.58,99.2,3.6,1,No,2025-01-20,3669822,0,Budget
26543,Ahmedabad,Plot,2082,5,3,21,1.86,31.32,4.0,3,Yes,2022-01-03,1651797,1,Budget
26544,Ahmedabad,Independent House,2189,1,1,3,0.79,58.32,2.3,1,No,2024-12-04,500000,1,Budget
26545,Mumbai,Independent House,4926,2,2,0,9.04,29.38,2.3,3,No,2022-05-10,2647426,0,Budget
26546,Chennai,Independent House,4533,2,2,21,3.0,39.78,8.8,2,Yes,2022-08-16,2309773,0,Budget
26547,Ahmedabad,Plot,800,5,4,14,6.62,20.98,6.0,3,Yes,2022-05-26,2295123,0,Budget
26548,Chennai,Plot,990,3,1,19,9.91,81.85,6.1,0,No,2024-06-13,661751,1,Budget
26549,Pune,Villa,3412,7,1,18,2.27,32.73,9.3,1,Yes,2025-01-17,2447291,0,Budget
26550,Nashik,Apartment,3201,1,2,17,2.31,44.45,3.9,1,No,2022-10-07,500000,1,Budget
26551,Chennai,Independent House,1914,1,2,13,11.43,73.2,4.0,0,Yes,2024-03-02,602939,1,Budget
26552,Nashik,Independent House,4338,2,4,14,18.69,45.43,9.1,0,No,2023-07-14,2239910,0,Budget
26553,Pune,Apartment,1171,7,2,18,9.15,55.79,7.9,0,No,2025-04-07,2826014,0,Budget
26554,Pune,Villa,2098,3,3,6,10.42,19.34,2.8,1,No,2022-10-17,2014225,0,Budget
26555,Bengaluru,Villa,2045,4,4,37,2.55,52.85,8.4,3,No,2025-06-06,2342124,0,Budget
26556,Bengaluru,Apartment,1829,4,4,0,12.93,56.84,8.3,0,Yes,2023-09-19,2963460,0,Budget
26557,Delhi,Independent House,3659,3,2,24,18.64,21.22,8.2,2,Yes,2024-10-19,991330,1,Budget
26558,Hyderabad,Plot,3507,6,5,28,3.55,21.39,1.2,0,No,2024-07-30,2819051,0,Budget
26559,Delhi,Plot,4376,5,2,34,5.32,74.86,1.3,0,Yes,2023-05-20,1108610,1,Budget
26560,Hyderabad,Apartment,3837,4,2,29,11.17,25.88,2.8,1,No,2025-10-16,1503380,1,Budget
26561,Nashik,Independent House,712,2,2,25,9.72,57.4,9.5,3,No,2024-09-23,1744833,1,Budget
26562,Delhi,Apartment,1273,5,3,9,18.64,39.82,5.7,1,No,2024-09-24,1534761,1,Budget
26563,Delhi,Villa,489,1,5,17,2.57,91.71,4.7,2,Yes,2024-05-20,1242999,1,Budget
26564,Mumbai,Villa,2067,6,5,31,3.48,10.77,3.9,0,Yes,2025-06-16,1658337,1,Budget
26565,Pune,Plot,2754,5,4,32,2.69,23.57,9.5,2,Yes,2024-09-03,3369182,0,Budget
26566,Bengaluru,Villa,995,5,3,18,13.16,35.44,4.1,2,Yes,2022-06-24,2054987,0,Budget
26567,Delhi,Villa,505,2,1,38,8.02,55.17,4.9,0,Yes,2023-08-10,657095,1,Budget
26568,Bengaluru,Apartment,2650,5,1,18,4.24,16.39,1.3,1,No,2022-07-16,1333676,1,Budget
26569,Hyderabad,Apartment,4822,1,3,35,5.11,22.0,5.0,0,Yes,2024-03-05,1781546,1,Budget
26570,Delhi,Independent House,2043,2,2,26,4.74,81.71,3.4,3,No,2024-06-12,1197986,1,Budget
26571,Hyderabad,Apartment,4545,5,1,37,11.63,66.52,3.7,1,No,2022-01-23,2191816,0,Budget
26572,Ahmedabad,Independent House,3351,4,2,27,14.89,14.1,8.2,2,No,2024-04-02,2188206,0,Budget
26573,Ahmedabad,Plot,2534,7,3,38,4.15,24.21,3.9,3,No,2024-10-18,2415891,0,Budget
26574,Delhi,Apartment,4351,2,2,19,4.37,57.6,6.5,3,Yes,2025-04-23,1789247,1,Budget
26575,Ahmedabad,Apartment,1177,4,3,30,17.45,45.59,2.4,0,No,2022-02-13,1092358,1,Budget
26576,Chennai,Apartment,4408,2,4,29,4.91,22.32,9.6,0,No,2025-02-14,2659854,0,Budget
26577,Nashik,Plot,3047,6,1,14,2.86,97.5,4.4,3,Yes,2022-09-04,3333081,0,Budget
26578,Mumbai,Apartment,3647,4,2,9,8.58,53.53,9.6,3,No,2025-08-05,2034631,0,Budget
26579,Hyderabad,Villa,3108,6,4,14,9.71,50.7,8.5,3,No,2024-01-09,3780562,0,Budget
26580,Pune,Apartment,869,1,1,13,7.2,33.58,3.5,2,No,2025-10-18,700251,1,Budget
26581,Pune,Independent House,2086,7,3,10,18.56,64.27,4.9,1,Yes,2023-12-11,2661074,0,Budget
26582,Nashik,Villa,1748,7,3,3,12.5,86.92,7.8,3,No,2022-01-03,3202903,0,Budget
26583,Ahmedabad,Apartment,3248,2,3,26,16.21,92.18,4.0,1,No,2025-03-27,500000,1,Budget
26584,Nashik,Apartment,1320,2,1,17,5.82,36.27,9.9,0,Yes,2023-04-06,1759895,1,Budget
26585,Ahmedabad,Plot,2679,4,4,7,17.14,80.26,9.9,0,No,2024-11-15,1900998,0,Budget
26586,Chennai,Independent House,1097,6,3,30,7.12,89.54,2.4,2,Yes,2024-09-16,1721053,1,Budget
26587,Pune,Villa,4073,2,5,18,12.36,79.43,3.9,1,Yes,2022-04-17,2237449,0,Budget
26588,Hyderabad,Villa,1745,4,4,0,13.93,92.4,4.9,1,No,2025-03-18,1471183,1,Budget
26589,Pune,Plot,3697,5,3,18,13.51,19.31,7.0,3,Yes,2024-01-31,3387054,0,Budget
26590,Mumbai,Villa,3387,2,4,13,10.23,33.51,3.5,0,No,2022-12-03,1679606,1,Budget
26591,Delhi,Villa,3662,3,3,5,4.68,18.67,7.7,0,Yes,2022-10-14,1734576,1,Budget
26592,Ahmedabad,Independent House,1596,6,1,13,4.45,1.8,7.0,1,Yes,2023-02-25,3291663,0,Budget
26593,Mumbai,Apartment,865,2,5,35,6.28,73.12,7.0,3,No,2025-06-30,1125367,1,Budget
26594,Chennai,Apartment,4359,3,2,38,9.52,34.46,2.6,1,No,2023-03-25,511046,1,Budget
26595,Chennai,Villa,2258,3,3,24,18.33,84.66,2.2,1,Yes,2025-07-22,500000,1,Budget
26596,Ahmedabad,Independent House,4694,5,1,16,13.78,48.1,3.7,3,No,2024-10-09,1771255,1,Budget
26597,Ahmedabad,Plot,3302,3,4,8,1.3,67.09,5.7,2,Yes,2024-05-06,2152905,0,Budget
26598,Pune,Apartment,2576,4,3,13,2.52,98.25,2.3,3,Yes,2025-07-06,1327355,1,Budget
26599,Delhi,Villa,4310,6,2,23,2.95,11.04,3.2,1,No,2024-09-02,1486299,1,Budget
26600,Pune,Villa,1415,4,5,29,10.8,24.75,9.9,3,No,2023-10-17,2528948,0,Budget
26601,Mumbai,Independent House,4837,7,2,27,2.41,21.15,7.4,2,Yes,2024-01-04,2792894,0,Budget
26602,Mumbai,Independent House,3554,2,5,13,15.75,5.05,8.7,2,No,2024-11-01,2494327,0,Budget
26603,Ahmedabad,Independent House,1560,1,2,19,8.95,82.03,7.0,0,No,2023-11-28,552981,1,Budget
26604,Hyderabad,Villa,562,5,4,39,3.62,52.13,2.7,3,No,2024-09-17,1853650,1,Budget
26605,Hyderabad,Independent House,2620,7,5,35,15.45,2.1,9.4,0,No,2025-05-01,2977833,0,Budget
26606,Mumbai,Villa,4674,5,3,28,9.64,83.03,9.9,3,No,2025-11-26,2610914,0,Budget
26607,Delhi,Apartment,4331,6,4,15,4.36,57.05,2.1,3,No,2025-04-10,2527991,0,Budget
26608,Ahmedabad,Villa,3624,5,4,12,2.57,14.3,1.5,2,No,2024-01-16,2219454,0,Budget
26609,Chennai,Villa,4954,5,1,33,19.54,16.22,1.2,1,Yes,2024-12-20,2211464,0,Budget
26610,Hyderabad,Apartment,3376,5,4,5,16.19,24.92,8.2,1,Yes,2025-11-14,3839901,0,Budget
26611,Hyderabad,Independent House,1137,1,3,14,3.23,21.02,8.2,0,Yes,2025-06-19,2132835,0,Budget
26612,Bengaluru,Independent House,4462,6,5,31,2.24,68.88,9.8,2,No,2023-07-24,4018732,0,Budget
26613,Bengaluru,Villa,1623,2,2,29,7.2,54.69,3.5,3,Yes,2025-12-11,857712,1,Budget
26614,Hyderabad,Villa,2762,6,2,0,4.17,88.38,4.3,2,Yes,2025-08-10,3232245,0,Budget
26615,Pune,Apartment,4901,2,1,13,16.96,81.67,3.2,0,Yes,2024-05-18,1320048,1,Budget
26616,Delhi,Independent House,1077,5,2,38,9.82,99.03,2.3,3,Yes,2024-06-10,1714755,1,Budget
26617,Nashik,Apartment,2734,1,1,11,17.86,58.57,3.7,2,Yes,2025-02-02,500000,1,Budget
26618,Hyderabad,Villa,4419,1,1,29,14.32,76.4,1.1,2,Yes,2022-12-08,553798,1,Budget
26619,Bengaluru,Villa,3328,7,4,25,17.49,98.67,1.4,1,Yes,2022-09-10,1149143,1,Budget
26620,Delhi,Apartment,765,1,4,35,16.79,9.33,9.0,3,Yes,2025-07-12,811430,1,Budget
26621,Delhi,Apartment,1414,3,4,16,19.28,76.02,9.6,2,No,2025-03-08,1988837,0,Budget
26622,Bengaluru,Plot,2415,4,1,36,4.71,97.99,8.7,3,Yes,2023-07-28,1433079,1,Budget
26623,Ahmedabad,Plot,2188,1,5,2,11.08,34.26,8.2,3,No,2022-03-28,1254085,1,Budget
26624,Delhi,Independent House,704,3,2,4,10.19,49.0,9.9,2,Yes,2024-07-01,1315990,1,Budget
26625,Ahmedabad,Apartment,3177,5,2,23,2.75,26.36,4.5,3,Yes,2025-02-01,2373507,0,Budget
26626,Delhi,Independent House,810,3,5,20,2.94,21.79,9.9,1,No,2024-05-03,2462453,0,Budget
26627,Bengaluru,Plot,739,4,4,38,15.73,98.64,4.3,0,No,2024-01-07,1837658,1,Budget
26628,Mumbai,Independent House,4484,1,2,3,7.77,68.72,6.3,0,No,2024-09-07,500000,1,Budget
26629,Hyderabad,Plot,992,4,2,16,1.87,47.43,8.6,1,No,2024-08-12,1749072,1,Budget
